Artist,Title,Album,Year,Lyrics,Lyrics Link,pos,neu,neg,opp neg,final score
The National,All Dolled-Up in Straps,Cherry Tree [EP],2004,"i think i saw you riding in a car. you looked happy for a woman. black fingers in your mouth and a white. and a white pearl choker. . my head plays it over and over. don't interrupt me. i think i saw you reaching for a glass. with your lanky white arms. nothing else moves that way. are you kidding me?. my head plays it over and over. don't interrupt me. . all dolled-up in straps, all colored in. now, love, where have you been?. dolled-up in straps, all colored in. now, love, where have you been?. where have you been?. . i think i saw you walking in the city. hips like a boy's. the sun fell behind you and never stood up. my head plays it over and over. i think i heard you singing. ""oh poor sky, don't cry on me. did somebody break your heart again?. oh poor sky, don't cry on me. are you gonna fall apart again?"". my head plays it over and over. . all dolled-up in straps, all colored in. now, love, where have you been?. dolled-up in straps, all colored in. now, love, where have you been?. where have you been?. . oh poor sky, don't cry on me. did somebody break your heart again?. oh poor sky, don't cry on me. did somebody break your heart again?. oh poor sky, don't cry on me. are you gonna fall apart again?. oh poor sky, don't cry on me. are you gonna fall apart again?",https://genius.com/The-national-all-dolled-up-in-straps-lyrics,0.193,0.741,0.066,0.934,0.5635
The National,Reasonable Man (I Don't Mind),Cherry Tree [EP],2004,i don't mind losing a girl to herself. a quiet love is better than none. and i don't mind losing a friend to a friend. if only to be a reasonable man. and i don't mind waiting if it's for the best. a careful heart is better than none. i don't mind painting my back with the past. pictures in resolute pain. smoothing the laugh o'er the lane. but if it happens to you. the same kind of deal. i recommend fire. instead of the fool. i don't mind shaking your hand at the door. if only to be a resolute man (pictures in resolute pain). if only to be a resolute man. if only to be a resolute man. but if it happens to you. the same kind of deal. i recommend fire. instead of the fool. i don't mind shaking your hand at the door. if only to be a resolute man (pictures in resolute pain). if only to be a resolute man. if only to be a resolute man. if only to be a reasonable man. if only to be a reasonable man,https://genius.com/The-national-reasonable-man-i-dont-mind-lyrics,0.272,0.635,0.093,0.907,0.5895
The National,Ashamed of the Story I Told,Others,,anything we should know about your change?. was it nothing i said?. it's so attractive to be so silent. it keeps the mystery up. and it seems it keeps you hanging on me. another letter from home. i don't know why i even read it. it's one big question. i don't know why i must repeat it. maybe i care a little. perhaps i'm ashamed of the story i told. but she was so eager. is it so bad for me to say what you wanted me to?. another letter from home. i don't know why i even read it. it's one big question. i don't know why i must repeat it. another letter from home. i don't know why i even read it. another letter from home. i don't know why i even read it. it's one big question. i don't know why i must repeat it. another letter from home. i don't know why i even read it. it's one big question. i don't know why i must repeat it. another letter from home. i don't know why i even read it. it's one big question. i don't know why i must repeat it,https://genius.com/The-national-ashamed-of-the-story-i-told-lyrics,0.051,0.904,0.045,0.955,0.503
The National,So Far Around the Bend,Others,2009,i know you're a serious lady. living off a teacup full of cherries. nobody knows where you are living. nobody knows where you are. take a bath and get high through an apple. wanted to cry but you can't when your laughing. nobody knows where you are living. nobody knows where you are. . you're so far around the bend. you're so far around the bend. . i'll run through a thousand parties. i'll run through a million bars. nobody knows where you are living. nobody knows where you are. you've been humming in a daze forever. praying for pavement to get back together. nobody knows where you are living. nobody knows where you are. . you're so far around the bend. you're so far around the bend. . there is no leaving new york. there is no leaving new york. there is no leaving new york. there is no leaving new york. there is no leaving new york. there is no leaving new york,https://genius.com/The-national-so-far-around-the-bend-lyrics,0.039,0.815,0.146,0.854,0.4465
The National,Turn on Me,Others,2019,"do you see rhythms in the ocean water when it reflects the moon?. if it hasn't already happened to you, it's gonna happen soon. do the lines in your kitchen table only show you how to drown?. and your mother's angst the day you were born, the day you cut her down. . you used to have me by the arm. you'd walk me up the darkest stairways. gone too high, i'm way too far. i've no idea where you are. . do leaves fall down in perfect sentences?. do maggots crawl your name?. do mirrors laugh at you behind your back?. are you constantly ashamed?. do roots slither between your feet and chase you slowly to the sea?. do tree branches bend down and ask you if you're finally ready?. . you used to have me by the arm. you'd walk me up the darkest stairways. gone too high, i'm way too far. i've no idea where you are. . when you turn, when you turn on me. will i see you when you turn, when you turn on me?. will i see you? when i turn around will you be there?. at the center of the world like you promised to be?. will you suddenly seem like a stranger?. i can't tell anymore what you want from me. . does your family think you're too far gone?. do you wonder if they're right?. are you different than you used to be?. are you alone somewhere tonight?. do you think maybe you're just a little afraid and haven't really done the serious thinking?. do i really need to hold your hand and walk you all the way up into the moonlight blinking?. . you used to have me by the arm. you'd walk me up the darkest stairways. i've gone too high, i'm way too far. i've no idea where you are. . when you turn, when you turn on me. will i see you when you turn, when you turn on me?. will i see you? when i turn around will you be there?. at the center of the world like you promised to be?. will you suddenly seem like a stranger?. i can't tell anymore what you want from me",https://genius.com/The-national-turn-on-me-lyrics,0.075,0.868,0.057,0.943,0.509
The National,The Rains of Castamere,Others,2012,"and who are you?. the proud lord said. that i must bow so low. only a cat of a different coat. that's all the truth i know. . in a coat of gold or a coat of red. a lion still has claws. and mine are long and sharp, my lord. as long and sharp as yours. . and so he spoke, and so he spoke. that lord of castamere. but now the rains weep o'er his hall. with no one there to hear. yes, now the rains weep o'er his hall. and not a soul to hear. . and so he spoke, and so he spoke. that lord of castamere. but now the rains weep o'er his hall. with no one there to hear. yes, now the rains weep o'er his hall. and not a soul to hear",https://genius.com/The-national-the-rains-of-castamere-lyrics,0.07,0.751,0.179,0.821,0.4455
The National,Terrible Love,High Violet,2010,it's a terrible love and i'm walking with spiders. it's a terrible love and i'm walking in. it's a terrible love and i'm walking with spiders. it's a terrible love and i'm walking in. this quiet company. this quiet company. it's a terrible love and i'm walking with spiders. it's a terrible love and i'm walking in. it's a terrible love and i'm walking with spiders. it's a terrible love and i'm walking in. this quiet company. this quiet company. this quiet company. and i can't fall asleep. without a little help. it takes a while to settle down. my shivered bones. until the panic's out. it takes an ocean not to break. it takes an ocean not to break. it takes an ocean not to break. it takes an ocean not to break. company. this quiet company. this quiet company. but i won't follow you. into the rabbit hole. i said i would but then i saw. your shivered bones. they didn't want me to. it's a terrible love and i'm walking with spiders. it's a terrible love and i'm walking in. it's a terrible love and i'm walking with spiders. it's a terrible love and i'm walking in. it takes an ocean not to break. it takes an ocean not to break. it takes an ocean not to break,https://genius.com/The-national-terrible-love-lyrics,0.172,0.688,0.14,0.86,0.516
The National,Bloodbuzz Ohio,High Violet,2010,stand up straight at the foot of your love. i lift my shirt up. stand up straight at the foot of your love. i lift my shirt up. . i was carried to ohio in a swarm of bees. i never married but ohio don't remember me. . lay my head on the hood of your car. i take it too far. lay my head on the hood of your car. i take it too far. . i still owe money to the money to the money i owe. i never thought about love when i thought about home. i still owe money to the money to the money i owe. the floors are falling down from everybody i know. . i'm on a blood buzz. yes i am. i'm on a blood buzz. i'm on a blood buzz. god i am. i'm on a blood buzz. . i was carried to ohio in a swarm of bees. i never married but ohio don't remember me. . i still owe money to the money to the money i owe. i never thought about love when i thought about home. i still owe money to the money to the money i owe. the floors are falling down from everybody i know. . i'm on a blood buzz. yes i am. i'm on a blood buzz. i'm on a blood buzz. god i am. i'm on a blood buzz,https://genius.com/The-national-bloodbuzz-ohio-lyrics,0.147,0.835,0.017,0.983,0.565
The National,Sorrow,High Violet,2010,"sorrow found me when i was young. sorrow waited, sorrow won. sorrow, they put me on the pill. it's in my honey, it's in my milk. . don't leave my hyper heart alone on the water. cover me in rag and bone sympathy. cause i don't wanna get over you. i don't wanna get over you. . sorrow's my body on the waves. sorrow's a girl inside my cake. i live in a city sorrow built. it's in my honey, it's in my milk. . don't leave my hyper heart alone on the water. cover me in rag and bone sympathy. cause i don't wanna get over you. i don't wanna get over you. don't leave my hyper heart alone on the water. cover me in rag and bone sympathy. cause i don't wanna get over you. i don't wanna get over you",https://genius.com/The-national-sorrow-lyrics,0.096,0.753,0.151,0.849,0.4725
The National,Vanderlyle Crybaby Geeks,High Violet,2010,"leave your home. change your name. live alone. eat your cake. . vanderlyle crybaby cry. o, the water's a-rising. still no surprising you. vanderlyle crybaby cry. man, it's all been forgiven. swans are a-swimmin'. i'll explain everything to the geeks. . all the very best of us. string ourselves up for love. all the very best of us. string ourselves up for love. all the very best of us. string ourselves up for love. all the very best of us. string ourselves up for love. . vanderlyle crybaby cry. o, the water's a-rising. still no surprising you. vanderlyle crybaby cry. man, it's all been forgiven. swans are a-swimmin'. i'll explain everything to the geeks. . hanging from. chandeliers. same small world. at your heels. . all the very best of us. string ourselves up for love. all the very best of us. string ourselves up for love. all the very best of us. string ourselves up for love. all the very best of us. string ourselves up for love. . vanderlyle crybaby cry. o, the water's a-rising. still no surprising you. vanderlyle crybaby cry. man, it's all been forgiven. swans are a-swimmin'. i'll explain everything to the geeks. . i'll explain everything to the geeks. i'll explain everything to the geeks",https://genius.com/The-national-vanderlyle-crybaby-geeks-lyrics,0.293,0.582,0.124,0.876,0.5845
The National,Conversation 16,High Violet,2010,"i think the kids are in trouble. i do not know what all the troubles are for. give them ice for their fevers. you're the only thing i ever want anymore. live on coffee and flowers. and try not to wonder what the weather will be. i figured out what we're missing. i tell you miserable things after you are asleep. . now we'll leave the silver city. 'cause all the silver girls. gave us black dreams. leave the silver city. to all the silver girls. everything means everything. . it's a hollywood summer. you'll never believe the shitty thoughts i think. meet our friends out for dinner. when i said what i said, i didn't mean anything. we belong in a movie. try to hold it together until our friends are gone. we should swim in a fountain. do not want to disappoint anyone. . now we'll leave the silver city. 'cause all the silver girls. gave us black dreams. leave the silver city. to all the silver girls. everything means everything. . i was afraid. i'd eat your brains. i was afraid. i'd eat your brains. 'cause i'm evil. 'cause i'm evil. . i'm a confident liar. have my head in the oven so you'll know where i'll be. i try to be more romantic. i want to believe in everything you believe. if i was less than amazing. i do not know what all the troubles are for. fall asleep in your branches. you're the only thing i ever want anymore. . now we'll leave the silver city. 'cause all the silver girls. gave us black dreams. leave the silver city. to all the silver girls. everything means everything. . i was afraid. i'd eat your brains. i was afraid. i'd eat your brains. 'cause i'm evil. 'cause i'm evil. 'cause i'm evil",https://genius.com/The-national-conversation-16-lyrics,0.105,0.752,0.143,0.857,0.481
The National,Afraid of Everyone,High Violet,2010,"venom radio and. venom television. i'm afraid of everyone. i'm afraid of everyone. lay the young blue bodies. with the old red bodies. i'm afraid of everyone. i'm afraid of everyone. . with my kid on my shoulders i try. not to hurt anybody i like. but i don't have the drugs to sort. i don't have the drugs to sort it out. sort it out. . i defend my family. with my orange umbrella. i'm afraid of everyone. i'm afraid of everyone. with my shining new star. spangled tennis shoes on. i'm afraid of everyone. i'm afraid of everyone. . with my kid on my shoulders i try. not to hurt anybody i like. but i don't have the drugs to sort. i don't have the drugs to sort it out. sort it out. i don't have the drugs to sort. i don't have the drugs to sort it out. sort it out. . yellow voices swallowing my soul, soul, soul. yellow voices swallowing my soul, soul, soul. yellow voices swallowing my soul, soul, soul. yellow voices swallowing my soul, soul, soul. yellow voices swallowing my soul, soul, soul. yellow voices swallowing my soul, soul, soul. yellow voices swallowing my soul, soul, soul, soul, soul, soul, soul, soul, soul, soul, soul, soul, soul, soul. yellow voices swallowing my soul, soul, soul, soul. yellow voices swallowing my soul, soul, soul, soul. yellow voices swallowing my soul, soul, soul, soul, soul, soul, soul, soul, soul, soul, soul",https://genius.com/The-national-afraid-of-everyone-lyrics,0.044,0.956,0,1,0.522
The National,England,High Violet,2010,"someone send a runner. through the weather that i'm under. for the feeling that i lost today?. someone send a runner. for the feeling that i lost today?. . someone send a runner. through the weather that i'm under. for the feeling that i lost today?. can someone send a runner. for the feeling that i lost today?. . you must be somewhere in london. you must be loving your life in the rain. you must be somewhere in london. walking abbey lane. i don't even think to make. i don't even think to make. i don't even think to make corrections. . famous angels never come through england. england gets the ones you never need. i'm in a los angeles cathedral. minor singin' airheads sing for me. . put an ocean and a river between everybody else. between everything, yourself and home. put an ocean and a river. between everything, yourself and home. . you must be somewhere in london. you must be loving your life in the rain. you must be somewhere in london. walking abbey lane. i don't even think to make. i don't even think to make. i don't even think to make corrections. . famous angels never come through england. england gets the ones you never need. i'm in a los angeles cathedral. minor singin' airheads sing for me. . afraid of the house, stay the night with the sinners. afraid of the house, stay the night with the sinners. afraid of the house, 'cause they're desperate to entertain. afraid of the house, stay the night with the sinners. afraid of the house, stay the night with the sinners. afraid of the house, 'cause they're desperate to entertain. afraid of the house, stay the night with the sinners. afraid of the house, stay the night with the sinners. afraid of the house, 'cause they're desperate to entertain. afraid of the house, stay the night with the sinners. afraid of the house, stay the night with the sinners. afraid of the house, cause they're desperate to entertain. afraid of the house, stay the night with the sinners. afraid of the house, stay the night with the sinners. afraid of the house, 'cause they're desperate to entertain",https://genius.com/The-national-england-lyrics,0.071,0.874,0.056,0.944,0.5075
The National,Lemonworld,High Violet,2010,"so happy i was invited. gave me a reason to get out of the city. see you inside watching swarms on tv. livin' and dyin' in new york, it means nothing to me. i gave my heart to the army. the only sentimental thing i could think of. with cousins, and colours and somewhere overseas. but it'll take a better war to kill a college man like me. i'm too tired to drive anywhere, anyway right now. do you care if i stay?. you can put on your bathing suits. and i'll try to find somethin' on this thing that means nothin' enough. losin' my breath, doo doo doo doo doo doo doo. losin' my breath, doo doo doo doo doo doo doo. you and your sister live in a lemonworld. i want to sit in and die. you and your sister live in a lemonworld. doo doo doo doo doo doo doo doo. you and your sister live in a lemonworld. i want to sit in and die. you and your sister live in a lemonworld. doo doo doo doo doo doo doo doo. this pricey stuff makes me dizzy. i guess i've always been a delicate man. takes me a day to remember a day. i didn't mean to let it get so far out of hand. i was a comfortable kid. but i don't think about it much anymore. lay me on the table, put flowers in my mouth. and we can say that we invented a summer lovin' torture party. i'm too tired to drive anywhere, anyway right now. do you care if i stay?. you can put on your bathing suits. and i'll try to find something on this thing that means nothin' enough. you and your sister live in a lemonworld. i want to sit in and die. you and your sister live in a lemonworld. doo doo doo doo doo doo doo doo. you and your sister live in a lemonworld. i want to sit in and die. you and your sister live in a lemonworld. doo doo doo doo doo doo doo doo. losin' my breath. doo doo doo doo doo doo",https://genius.com/The-national-lemonworld-lyrics,0.099,0.777,0.124,0.876,0.4875
The National,Runaway,High Violet,2010,"there's no saving anything. now we're swallowing the shine of the summer. there's no saving anything. how we swallow the sun. . but i won't be no runaway. cause i won't run. no i won't be no runaway. what makes you think i'm enjoying being led to the flood?. we got another thing coming undone. and its taking us over. . we don't bleed when we don't fight. go ahead, go ahead. throw your arms in the air tonight. we don't bleed when we don't fight. go ahead, go ahead. lose our shirts in the fire tonight. what makes you think i'm enjoying being led to the flood?. we got another thing coming undone. . but i won't be no runaway. cause i won't run. no i won't be no runaway. cause i won't run. no i won't be no runaway. what makes you think i'm enjoying being led to the flood?. we got another thing coming undone. and its taking us over. . we don't bleed when we don't fight. go ahead, go ahead. throw your arms in the air tonight. we don't bleed when we don't fight. go ahead, go ahead. lose our shirts in the fire tonight. what makes you think i'm enjoying being led to the flood?. we got another thing coming undone. we got another thing coming undone. and it's taking forever. . i'll go braving everything. with you swallowing the shine of the summer. i'll go braving everything. through the shine of the sun. . but i won't be no runaway. cause i won't run. no i won't be no runaway. cause i won't run. no i won't be no runaway. what makes you think i'm enjoying being led to the flood?. we got another thing coming undone. and its taking us over. . we don't bleed when we don't fight. go ahead, go ahead. throw your arms in the air tonight. we don't bleed when we don't fight. go ahead, go ahead. lose our shirts in the fire tonight. what makes you think i'm enjoying being led to the flood?. we got another thing coming undone. we got another thing coming undone. and it's taking us over. and it's taking forever",https://genius.com/The-national-runaway-lyrics,0.105,0.75,0.144,0.856,0.4805
The National,Anyone's Ghost,High Violet,2010,"say you stayed at home. alone with the flu. find out from friends. that wasn't true. go out at night with your headphones on, again. and walk through the manhattan valleys of the dead. . didn't want to be your ghost. didn't want to be anyone's ghost. didn't want to be your ghost. didn't want to be anyone's ghost. . but i don't want anybody else. i don't want anybody else. . you said i came close. as anyone's come. to live underwater. for more than a month. you said it was night inside my heart, it was. you said it should tear a kid apart, it does. . didn't want to be your ghost. didn't want to be anyone's ghost. didn't want to be your ghost. didn't want to be anyone's ghost. . but i don't want anybody else. i don't want anybody else. i don't want anybody else. i don't want anybody else. . i had a hole in the middle where the lightning went through. i told my friends not to worry. i had a hole in the middle someone's sideshow to do. i told my friends not to worry. . didn't want to be your ghost. didn't want to be anyone's ghost. didn't want to be your ghost. didn't want to be anyone's ghost",https://genius.com/The-national-anyones-ghost-lyrics,0.071,0.67,0.26,0.74,0.4055
The National,Little Faith,High Violet,2010,"little faith, follow me. i set a fire in a blackberry field. make us laugh, or nothing will. i set a fire just to see what it kills. now i'm stuck in new york. and the rain's coming down. i don't feel like we'll go anywhere. stuck in new york. and the rain's coming down. still in line for the vanity fair. leave our red southern souls. head for the coast. leave our red southern souls. everything goes. all our lonely kicks are getting harder to find. we'll play nuns versus priests until somebody cries. all our lonely kicks that make us saintly and thin. we'll play nuns versus priests until somebody wins. awesome prince, get your sleep. lose your heart in history. make us laugh or nothing will. i set a fire just to see what it kills. don't be bitter, anna. i know how you think. you're waiting for radio city to sink. you'll find commiseration in everyone's eyes. the storm will suck the pretty girls into the sky. all our lonely kicks are getting harder to find. we'll play nuns versus priests until somebody cries. all our lonely kicks that make us saintly and thin. we'll play nuns versus priests until somebody wins. leave our red southern souls. head for the coast. leave our red southern souls. everything goes",https://genius.com/The-national-little-faith-lyrics,0.145,0.674,0.181,0.819,0.482
The National,You Were a Kindness,High Violet (Expanded Edition Bonus Disc),2010,"i was in a fog, i didn't notice everything. was coming all apart inside of me. there wasn't anyway for anyone to settle in. you made a slow disaster out of me. there's a radiant darkness upon us. i don't want you to worry. i was careful but nothing is harmless. baby, you better hurry. you were a kindness when i was a stranger. but i wouldn't ask for what i didn't need. everything's weird and we're always in danger. why would you shatter somebody like me?. it doesn't work that way. wanting not to want you won't make it so. it doesn't work that way. don't leave me here alone. . i'll do what i can to be a confident wreck. can't feel this way forever, i mean. there wasn't any way for anyone to settle in. you made a slow disaster out of me. there's a radiant darkness upon us. but i don't want you to worry. i was careful but nothing is harmless. baby, you better hurry. you were a kindness when i was a stranger. but i wouldn't ask for what i didn't need. everything's weird and we're always in danger. why would you shatter somebody like. it doesn't work that way. wanting not to want you doesn't make it so. it doesn't work that way. don't leave me here alone. it doesn't work that way. wanting not to want you doesn't make it so. it doesn't work that way. don't leave me here alone",https://genius.com/The-national-you-were-a-kindness-lyrics,0.153,0.672,0.175,0.825,0.489
The National,Wake Up Your Saints,High Violet (Expanded Edition Bonus Disc),2010,"i had a hole in the middle where the lightning went through. i told my friends not to worry, my wife would know how to fix it. hole in the middle, i'm seeing less of you. now i'm not going anywhere and i don't know what i'll do. it's easy to lose your grip. it's easy. i never tell my decisions to the ones i adore. i just show up like a bible breather outside the door. but when i look out the window i see girls on tv. living and dying in l.a. and it means nothing to me. it's easy to lose your grip. it's easy. it's easy to lose your grip. it's easy. so i walk through the streets i love. and i'm led to the house i built. so i walk through the streets i love. and i lay in your bed again. wake up your saints jenny, i need them. jenny, i need them. today. wake up your saints jenny, i need them. jenny, i need them. today. i didn't have to explain to her that i wasn't deaf. she sat me down and lit some colored candles over my head. she said you're right, it's a living, but you're wrong for the life. you know you never should've listened to my father's advice. it's easy to lose your grip. it's easy. it's easy to lose your grip. it's easy. so i walk through the streets i love. and i'm led to the house i built. so i walk through the streets i love. and i lay in your bed again. wake up your saints jenny, i need them. jenny, i need them. today. wake up your saints jenny, i need them. jenny, i need them. today",https://genius.com/The-national-wake-up-your-saints-lyrics,0.205,0.732,0.063,0.937,0.571
The National,Walk Off,High Violet (Expanded Edition Bonus Disc),2010,"every house on the street will get on their feet. carry the sleepers out into the weather. from the violet cities. the violet cities. . they'll turn on their lights and open their eyes. drop to their knees and they'll drink from the river. in the violet cities. the violet cities. . on and on, they'll lead us on and. on and on, they'll lead us on. we'll all get high and walk off. into the country, ridiculous country. where the blue sky will smother us. believe me, believe me, believe me. the blue sky will smother us. . they'll open their doors and they'll sing to the sun. we don't know anymore how to glitter, we come. from the violet cities. the violet cities. . if we stand there and stare and everyone's calm. they may never find out that we came here at all. from the violet cities. the violet cities. . on and on, they'll lead us on and. on and on, they'll lead us on. we'll all get high and walk off. into the country, ridiculous country. where the blue sky will smother us. believe me, believe me, believe me. the blue sky will smother us. believe me, believe me, believe me",https://genius.com/The-national-walk-off-lyrics,0.011,0.904,0.086,0.914,0.4625
The National,Sin-Eaters,High Violet (Expanded Edition Bonus Disc),2010,"wall street jumps in the hudson. with gold in their bathing suits. then we send in the miracle fairies. that's all we do. . want to give a withering speech to the fucks. want to give a withering speech to the fucks. . we had beautiful views of the. weather coming for us. we'll dive in with the sin eaters. while they suck it all up. . want to give a withering speech to the fucks. want to give a withering speech to the fucks. . save my young white neck, it ain't my fault. save my young white neck, it ain't my fault",https://genius.com/The-national-sin-eaters-lyrics,0.194,0.652,0.154,0.846,0.52
The National,Light Years,I Am Easy to Find,2019,"you were waiting outside for me in the sun. laying down to soak it all in before we had to run. i was always ten feet behind you from the start. didn't know you were gone 'til we were in the car. . oh, the glory of it all was lost on me. 'til i saw how hard it'd be to reach you. and i would always be lightyears, lightyears away from you. lightyears, lightyears away from you. . i thought i saw your mother last weekend in the park. it could've been anybody, it was after dark. everyone was lighting up in the shadows alone. you could've been right there next to me, and i'd have never known. . oh, the glory of it all was lost on me. 'til i saw how hard it'd be to reach you. and i would always be lightyears, lightyears away from you. lightyears, lightyears away from you. lightyears, lightyears away from you. lightyears, lightyears away from you",https://genius.com/The-national-light-years-lyrics,0.056,0.887,0.057,0.943,0.4995
The National,Rylan,I Am Easy to Find,2019,"rylan, you should try to get some sun. you remind me of everyone. rylan, did you break your mother's heart?. every time you tried to play your part. . is it easy to keep so quiet?. everybody loves a quiet child. underwater, you're almost free. if you wanna be alone, come with me. . rylan, we can take the quick way out. we can turn blank white in a blank white house. say that you're a pervert, you're a vulture. don't you wanna be popular culture?. . is it easy to keep so quiet?. everybody loves a quiet child. underwater, you're almost free. if you wanna be alone, come with me. is it easy to live inside yourself?. all the little kids are high and hazy. everybody's got nowhere to go. everybody wants to be amazing. . rylan, california's rotten. dress light blue to be forgotten. eat your pearls on sunday morning. keep your conversations boring. stay with me among the strangers. change your mind and nothing changes. don't let show any emotion. when you climb into the ocean. . rylan, you should try to get some sun. there's a little bit of hell in everyone. rylan, you should try to get some sun. you remind me of everyone. rylan, you should try to get some sun. there's a little bit of hell in everyone. rylan, you should try to get some sun",https://genius.com/The-national-rylan-lyrics,0.125,0.774,0.101,0.899,0.512
The National,I Am Easy to Find,I Am Easy to Find,2019,"how long have we been here?. am i ever coming down?. i need to find some lower thinking, if i'm going to stick around. i'm not going anywhere. who do i think i'm kidding?. i'm still standing in the same place where you left me standing. . i am easy to find. . ""towers to the skies, an academy of lies"". you never were much of a new yorker. it wasn't in your eyes. if you ever come around this way again. you'll see me standing in the sunlight. in the middle of the street. . i am easy to find. i am easy to find. . there's a million little battles that i'm never gonna win anyway. i'm still waiting for you every night with ticker tape, ticker tape. there's a million little battles that i'm never gonna win anyway. i'm still waiting for you every night with ticker tape, ticker tape. . i am easy to find. i am easy to find. . there's a million little battles that i'm never gonna win anyway. i'm still waiting for you every night with ticker tape, ticker tape. there's a million little battles that i'm never gonna win anyway. i'm still waiting for you every night with ticker tape, ticker tape",https://genius.com/The-national-i-am-easy-to-find-lyrics,0.067,0.821,0.112,0.888,0.4775
The National,Quiet Light,I Am Easy to Find,2019,"i used to fall asleep to you talking to me. i don't listen to anything now. nothing to do with us. i'm just so tired of thinking about everything. i'm not afraid of being alone. i just don't know what to do with my time. between you and me, i thought it would all last a little while longer. . but i'm learning to lie here in the quiet light. while i watch the sky go from black to grey. learning how not to die inside a little every time. i think about you and wonder if you are awake. . you don't know anything. i think about you way more than anything else. i'm not that spiritual i still go out all the time to department stores. everything i need, but none of this is getting me anywhere good. between you and me i still fall apart at the thought of your voice. . but i'm learning to lie here in the quiet light. while i watch the sky go from black to grey. learning how not to die inside a little every time. i think about you and wonder if you are awake. and i'm learning to live without the heartache it gives me. nothing i wouldn't do for another few minutes. learning how not to cry every time there's another sad unbearable morning. but sometimes there's nothing i can do. . i can't help it. it's you that i think i hear in the quiet light. am i crazy?. you're nowhere near me, guess i don't know what i'm saying. just call me, i'll come to where you are alone in the quiet light. i'm always thinking you're behind me. and i turn around and you're always there. . but i'm learning to lie here in the quiet light. while i watch the sky go from black to grey. learning how not to die, inside a little every time. i think about you and wonder if you are awake. and i'm learning to live without the heartache it gives me. nothing i wouldn't do for another few minutes. learning how not to cry every time there's another sad unbearable morning. but sometimes there's nothing i can do",https://genius.com/The-national-quiet-light-lyrics,0.074,0.878,0.048,0.952,0.513
The National,Not in Kansas,I Am Easy to Find,2019,"i am not in kansas. i can't slow down and i can't stand it. broadcast news into hallelujah. hanne darboven had a great idea. make a list, write it down. shave your head, draw a crown. move back home with mom and dad. the pool is drained and they're not there. my bedroom is a stranger's gun room. ohio's in a downward spiral. i can't go back there anymore. since alt-right opium went viral. . i am not in kansas. where i am, i don't know where. take me for a walk and blame this on the water dripping off the spear. . you even get to wear a dress. and feed his flesh to wayward daughters. everyone is so impressed. teachers, neighbors, and mothers, fathers. first testament was really great. the sequel was incredible. like the godfathers or the first two strokes. every document's indelible. infidels and heartbreak beats. smidges of bad ecstasy. i must have left it in my pocket. with my christianity in my rocket. i'm binging hard on annette bening. i'm listening to r.e.m. again. begin the begin, over and over. begin the begin, over and over. . i am not in kansas. where i am, i don't know where. take me for a walk and blame this on the water dripping off the spear. . if the sadness of life makes you tired. and the failures of man make you sigh. you can look to the time soon arriving. when this noble experiment. winds down and calls it a day. . my shadow's getting shorter. i'm a child at the border. oh godmother, you can't ignore us. there isn't anybody else left to love us. i wanted you when i was a child. i raked the leaves and i started fires. now i'm reading whatever you give me. it's half your fault so half forgive me. i'm way behind in reflex math. biphasic sleepless emotional crashes. two days into one, shove 'em together. i always wake up way before the weather. my mother needs an army. but i'm leaving home and i'm scared that i won't. have the balls to punch a nazi. father, what is wrong with me?. . i am not in kansas. where i am, i don't know where. take me for a walk and blame this on the water dripping off the spear. . oil droppers, rubber gloves. i raked the leaves, i lit 'em up. i read whatever it is you give me. it's half your fault so half forgive me. at the real neil armstrong taught me. to play cutthroat at my aunt angela's house. while my real dad's skate got caught in the ice. and he drove us home with a spiral fracture. it was then i was enlightened. roberta flack the whole way home. i was entirely unfrightened. dozing off and eternally un-alone. the flowers cover over everything. they cover over everything. the flowers cover over everything. . i am not in kansas. where i am, i don't know where. take me for a walk and blame this on the water dripping off the spear. . time has come now to stop being human. time to find a new creature to be. be a fish or a weed or a sparrow. for the earth has grown tired and all of your time has expired. all the gardens are sprouting with flowers. all the treetops are bursting with birds. and the people all know that it's over. they lay down their airs and they hang up their tiresome words",https://genius.com/The-national-not-in-kansas-lyrics,0.06,0.863,0.077,0.923,0.4915
The National,Oblivions,I Am Easy to Find,2019,"it's almost like you're not afraid of anything i do. how i want you here. you don't know what it's like to be around you. i still got my fear. . it's the way you say yes when i ask you to marry me. you don't know what you are doing. do you think you can carry me over this threshold. over and over again into oblivion?. it's the way that you're gonna stop needing to tell me. you want me as much as i want you to tell me. i'm over the threshold. everything is gonna be totally okay into oblivion. . i still got my fear. i still got my fear. . it's still always you every morning i think of no matter what. how i want you here. i know i am easy to find but you know it's never me. i still got my fear. . it's like a tide in the city lifts me and carries me around. and oh, my mind is made up out of nothing now. if nothing scares you about me and you, never put me down. oh, my mind is made up out of nothing now. . you won't walk away, won't you?. you don't walk away, don't you?. you won't walk away, won't you?. you don't walk away, don't you?. . i still got my fear. i still got my fear. i still got my fear. i still got my fear. (i still got my. i still got my. i still got my. i still got my)",https://genius.com/The-national-oblivions-lyrics,0.075,0.803,0.122,0.878,0.4765
